problem1b
Your initial point x0 is not between bounds lb and ub; FMINCON
shifted x0 to strictly satisfy the bounds.

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  770    4110    9.328237e-01    3.150e-05    1.375e-01    7.171e-04
  771    4118    9.327848e-01    3.146e-05    1.377e-01    6.213e-04
  772    4121    9.327403e-01    3.138e-05    1.380e-01    7.134e-04
  773    4129    9.327015e-01    3.149e-05    1.382e-01    6.207e-04
  774    4132    9.326574e-01    3.141e-05    1.385e-01    7.112e-04
  775    4140    9.326189e-01    3.137e-05    1.387e-01    6.202e-04
  776    4143    9.325752e-01    3.129e-05    1.389e-01    7.075e-04
  777    4151    9.325370e-01    3.126e-05    1.392e-01    6.197e-04
  778    4154    9.324937e-01    3.118e-05    1.394e-01    7.038e-04
  779    4162    9.324557e-01    3.115e-05    1.396e-01    6.191e-04
  780    4165    9.324129e-01    3.107e-05    1.399e-01    7.001e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  781    4173    9.323750e-01    3.117e-05    1.401e-01    6.185e-04
  782    4176    9.323326e-01    3.109e-05    1.404e-01    6.979e-04
  783    4184    9.322950e-01    3.106e-05    1.406e-01    6.180e-04
  784    4187    9.322530e-01    3.098e-05    1.409e-01    6.942e-04
  785    4195    9.322156e-01    3.094e-05    1.411e-01    6.175e-04
  786    4198    9.321740e-01    3.086e-05    1.413e-01    6.906e-04
  787    4206    9.321368e-01    3.083e-05    1.415e-01    6.169e-04
  788    4209    9.320957e-01    3.075e-05    1.418e-01    6.869e-04
  789    4217    9.320587e-01    3.085e-05    1.420e-01    6.163e-04
  790    4220    9.320179e-01    3.077e-05    1.423e-01    6.847e-04
  791    4228    9.319812e-01    3.073e-05    1.425e-01    6.158e-04
  792    4231    9.319408e-01    3.065e-05    1.427e-01    6.811e-04
  793    4239    9.319043e-01    3.062e-05    1.430e-01    6.153e-04
  794    4242    9.318643e-01    3.054e-05    1.432e-01    6.774e-04
  795    4250    9.318280e-01    3.050e-05    1.434e-01    6.147e-04
  796    4253    9.317885e-01    3.042e-05    1.437e-01    6.738e-04
  797    4261    9.317524e-01    3.052e-05    1.439e-01    6.141e-04
  798    4264    9.317132e-01    3.044e-05    1.441e-01    6.716e-04
  799    4272    9.316773e-01    3.041e-05    1.444e-01    6.136e-04
  800    4275    9.316385e-01    3.032e-05    1.446e-01    6.680e-04
  801    4283    9.316028e-01    3.029e-05    1.448e-01    6.130e-04
  802    4286    9.315644e-01    3.021e-05    1.451e-01    6.644e-04
  803    4294    9.315289e-01    3.030e-05    1.453e-01    6.124e-04
  804    4297    9.314909e-01    3.022e-05    1.455e-01    6.622e-04
  805    4305    9.314556e-01    3.019e-05    1.458e-01    6.119e-04
  806    4308    9.314180e-01    3.011e-05    1.460e-01    6.586e-04
  807    4316    9.313829e-01    3.007e-05    1.462e-01    6.114e-04
  808    4319    9.313457e-01    2.999e-05    1.465e-01    6.550e-04
  809    4327    9.313109e-01    2.996e-05    1.467e-01    6.108e-04
  810    4330    9.312740e-01    2.987e-05    1.469e-01    6.514e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  811    4338    9.312393e-01    2.997e-05    1.471e-01    6.102e-04
  812    4341    9.312028e-01    2.988e-05    1.474e-01    6.492e-04
  813    4349    9.311684e-01    2.985e-05    1.476e-01    6.097e-04
  814    4351    9.311322e-01    2.977e-05    1.478e-01    6.456e-04
  815    4358    9.310980e-01    2.973e-05    1.481e-01    6.091e-04
  816    4360    9.310622e-01    2.965e-05    1.483e-01    6.421e-04
  817    4367    9.310282e-01    2.962e-05    1.485e-01    6.086e-04
  818    4369    9.309928e-01    2.954e-05    1.488e-01    6.385e-04
  819    4376    9.309590e-01    2.962e-05    1.490e-01    6.080e-04
  820    4378    9.309239e-01    2.954e-05    1.492e-01    6.363e-04
  821    4385    9.308904e-01    2.951e-05    1.494e-01    6.074e-04
  822    4387    9.308556e-01    2.943e-05    1.497e-01    6.327e-04
  823    4394    9.308223e-01    2.939e-05    1.499e-01    6.069e-04
  824    4396    9.307879e-01    2.931e-05    1.501e-01    6.292e-04
  825    4403    9.307547e-01    2.939e-05    1.503e-01    6.063e-04
  826    4405    9.307207e-01    2.931e-05    1.506e-01    6.269e-04
  827    4412    9.306877e-01    2.928e-05    1.508e-01    6.058e-04
  828    4414    9.306540e-01    2.919e-05    1.510e-01    6.234e-04
  829    4421    9.306213e-01    2.916e-05    1.512e-01    6.052e-04
  830    4423    9.305880e-01    2.908e-05    1.515e-01    6.199e-04
  831    4430    9.305554e-01    2.904e-05    1.517e-01    6.046e-04
  832    4432    9.305224e-01    2.896e-05    1.519e-01    6.164e-04
  833    4439    9.304901e-01    2.904e-05    1.521e-01    6.040e-04
  834    4441    9.304574e-01    2.896e-05    1.524e-01    6.141e-04
  835    4448    9.304253e-01    2.893e-05    1.526e-01    6.035e-04
  836    4450    9.303929e-01    2.884e-05    1.528e-01    6.106e-04
  837    4457    9.303610e-01    2.881e-05    1.530e-01    6.029e-04
  838    4459    9.303290e-01    2.873e-05    1.533e-01    6.072e-04
  839    4466    9.302973e-01    2.881e-05    1.535e-01    6.023e-04
  840    4468    9.302656e-01    2.872e-05    1.537e-01    6.048e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  841    4475    9.302341e-01    2.869e-05    1.539e-01    6.018e-04
  842    4477    9.302027e-01    2.860e-05    1.541e-01    6.014e-04
  843    4484    9.301714e-01    2.857e-05    1.544e-01    6.012e-04
  844    4486    9.301404e-01    2.849e-05    1.546e-01    5.979e-04
  845    4493    9.301092e-01    2.856e-05    1.548e-01    6.006e-04
  846    4495    9.300785e-01    2.848e-05    1.550e-01    5.956e-04
  847    4502    9.300476e-01    2.845e-05    1.552e-01    6.001e-04
  848    4504    9.300172e-01    2.836e-05    1.555e-01    5.921e-04
  849    4511    9.299864e-01    2.833e-05    1.557e-01    5.995e-04
  850    4513    9.299564e-01    2.824e-05    1.559e-01    5.887e-04
  851    4520    9.299258e-01    2.831e-05    1.561e-01    5.989e-04
  852    4522    9.298961e-01    2.823e-05    1.563e-01    5.863e-04
  853    4529    9.298657e-01    2.820e-05    1.565e-01    5.984e-04
  854    4531    9.298363e-01    2.811e-05    1.568e-01    5.829e-04
  855    4538    9.298061e-01    2.808e-05    1.570e-01    5.978e-04
  856    4540    9.297770e-01    2.800e-05    1.572e-01    5.794e-04
  857    4547    9.297470e-01    2.806e-05    1.574e-01    5.972e-04
  858    4549    9.297182e-01    2.798e-05    1.576e-01    5.771e-04
  859    4556    9.296884e-01    2.795e-05    1.578e-01    5.967e-04
  860    4558    9.296599e-01    2.786e-05    1.581e-01    5.736e-04
  861    4565    9.296303e-01    2.783e-05    1.583e-01    5.961e-04
  862    4567    9.296022e-01    2.775e-05    1.585e-01    5.702e-04
  863    4574    9.295727e-01    2.781e-05    1.587e-01    5.955e-04
  864    4576    9.295448e-01    2.772e-05    1.589e-01    5.678e-04
  865    4583    9.295156e-01    2.769e-05    1.591e-01    5.950e-04
  866    4585    9.294880e-01    2.761e-05    1.594e-01    5.644e-04
  867    4592    9.294590e-01    2.757e-05    1.596e-01    5.944e-04
  868    4594    9.294317e-01    2.749e-05    1.598e-01    5.610e-04
  869    4601    9.294028e-01    2.755e-05    1.600e-01    5.938e-04
  870    4603    9.293758e-01    2.746e-05    1.602e-01    5.586e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  871    4610    9.293472e-01    2.743e-05    1.604e-01    5.933e-04
  872    4612    9.293205e-01    2.735e-05    1.606e-01    5.552e-04
  873    4619    9.292920e-01    2.732e-05    1.608e-01    5.927e-04
  874    4621    9.292656e-01    2.723e-05    1.611e-01    5.518e-04
  875    4628    9.292373e-01    2.729e-05    1.613e-01    5.921e-04
  876    4630    9.292112e-01    2.720e-05    1.615e-01    5.494e-04
  877    4637    9.291830e-01    2.717e-05    1.617e-01    5.916e-04
  878    4639    9.291572e-01    2.708e-05    1.619e-01    5.460e-04
  879    4646    9.291292e-01    2.714e-05    1.621e-01    5.909e-04
  880    4648    9.291037e-01    2.705e-05    1.623e-01    5.435e-04
  881    4655    9.290759e-01    2.702e-05    1.625e-01    5.904e-04
  882    4657    9.290507e-01    2.693e-05    1.627e-01    5.402e-04
  883    4664    9.290231e-01    2.690e-05    1.630e-01    5.898e-04
  884    4666    9.289981e-01    2.682e-05    1.632e-01    5.368e-04
  885    4673    9.289707e-01    2.687e-05    1.634e-01    5.892e-04
  886    4675    9.289460e-01    2.678e-05    1.636e-01    5.343e-04
  887    4682    9.289188e-01    2.675e-05    1.638e-01    5.887e-04
  888    4684    9.288944e-01    2.666e-05    1.640e-01    5.309e-04
  889    4691    9.288673e-01    2.671e-05    1.642e-01    5.881e-04
  890    4693    9.288431e-01    2.662e-05    1.644e-01    5.284e-04
  891    4700    9.288162e-01    2.659e-05    1.646e-01    5.875e-04
  892    4702    9.287924e-01    2.650e-05    1.648e-01    5.251e-04
  893    4709    9.287656e-01    2.654e-05    1.650e-01    5.869e-04
  894    4711    9.287420e-01    2.646e-05    1.652e-01    5.225e-04
  895    4718    9.287155e-01    2.643e-05    1.654e-01    5.864e-04
  896    4720    9.286922e-01    2.634e-05    1.656e-01    5.192e-04
  897    4727    9.286658e-01    2.638e-05    1.659e-01    5.858e-04
  898    4729    9.286427e-01    2.629e-05    1.661e-01    5.166e-04
  899    4736    9.286165e-01    2.626e-05    1.663e-01    5.852e-04
  900    4738    9.285937e-01    2.618e-05    1.665e-01    5.133e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  901    4745    9.285677e-01    2.621e-05    1.667e-01    5.846e-04
  902    4747    9.285451e-01    2.612e-05    1.669e-01    5.107e-04
  903    4754    9.285193e-01    2.609e-05    1.671e-01    5.841e-04
  904    4756    9.284970e-01    2.601e-05    1.673e-01    5.074e-04
  905    4763    9.284713e-01    2.603e-05    1.675e-01    5.835e-04
  906    4765    9.284492e-01    2.595e-05    1.677e-01    5.048e-04
  907    4772    9.284237e-01    2.592e-05    1.679e-01    5.829e-04
  908    4774    9.284019e-01    2.583e-05    1.681e-01    5.015e-04
  909    4781    9.283766e-01    2.586e-05    1.683e-01    5.823e-04
  910    4783    9.283550e-01    2.577e-05    1.685e-01    4.989e-04
  911    4790    9.283298e-01    2.579e-05    1.687e-01    5.817e-04
  912    4792    9.283085e-01    2.571e-05    1.689e-01    4.962e-04
  913    4799    9.282835e-01    2.568e-05    1.691e-01    5.812e-04
  914    4801    9.282625e-01    2.559e-05    1.693e-01    4.929e-04
  915    4808    9.282377e-01    2.561e-05    1.695e-01    5.806e-04
  916    4810    9.282168e-01    2.552e-05    1.697e-01    4.902e-04
  917    4817    9.281922e-01    2.554e-05    1.699e-01    5.800e-04
  918    4819    9.281716e-01    2.545e-05    1.701e-01    4.876e-04
  919    4826    9.281471e-01    2.542e-05    1.703e-01    5.794e-04
  920    4828    9.281268e-01    2.534e-05    1.705e-01    4.842e-04
  921    4835    9.281024e-01    2.535e-05    1.707e-01    5.788e-04
  922    4837    9.280823e-01    2.526e-05    1.709e-01    4.816e-04
  923    4844    9.280581e-01    2.527e-05    1.711e-01    5.782e-04
  924    4846    9.280383e-01    2.518e-05    1.713e-01    4.789e-04
  925    4853    9.280142e-01    2.519e-05    1.715e-01    5.776e-04
  926    4855    9.279946e-01    2.510e-05    1.717e-01    4.762e-04
  927    4862    9.279707e-01    2.511e-05    1.719e-01    5.771e-04
  928    4864    9.279513e-01    2.502e-05    1.721e-01    4.735e-04
  929    4871    9.279276e-01    2.502e-05    1.723e-01    5.765e-04
  930    4873    9.279084e-01    2.493e-05    1.725e-01    4.707e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  931    4880    9.278849e-01    2.493e-05    1.727e-01    5.759e-04
  932    4882    9.278659e-01    2.485e-05    1.729e-01    4.680e-04
  933    4889    9.278426e-01    2.484e-05    1.731e-01    5.753e-04
  934    4891    9.278238e-01    2.475e-05    1.733e-01    4.652e-04
  935    4898    9.278006e-01    2.475e-05    1.735e-01    5.747e-04
  936    4900    9.277821e-01    2.466e-05    1.736e-01    4.623e-04
  937    4907    9.277590e-01    2.465e-05    1.739e-01    5.741e-04
  938    4909    9.277407e-01    2.457e-05    1.740e-01    4.595e-04
  939    4916    9.277178e-01    2.456e-05    1.742e-01    5.735e-04
  940    4918    9.276998e-01    2.447e-05    1.744e-01    4.567e-04
  941    4925    9.276770e-01    2.446e-05    1.746e-01    5.729e-04
  942    4927    9.276592e-01    2.437e-05    1.748e-01    4.538e-04
  943    4934    9.276366e-01    2.436e-05    1.750e-01    5.723e-04
  944    4936    9.276190e-01    2.427e-05    1.752e-01    4.509e-04
  945    4943    9.275965e-01    2.426e-05    1.754e-01    5.717e-04
  946    4945    9.275791e-01    2.417e-05    1.756e-01    4.481e-04
  947    4952    9.275569e-01    2.416e-05    1.758e-01    5.711e-04
  948    4954    9.275396e-01    2.407e-05    1.760e-01    4.452e-04
  949    4961    9.275175e-01    2.405e-05    1.762e-01    5.705e-04
  950    4963    9.275005e-01    2.396e-05    1.763e-01    4.422e-04
  951    4970    9.274786e-01    2.395e-05    1.766e-01    5.699e-04
  952    4972    9.274618e-01    2.386e-05    1.767e-01    4.393e-04
  953    4979    9.274400e-01    2.384e-05    1.769e-01    5.693e-04
  954    4981    9.274234e-01    2.375e-05    1.771e-01    4.364e-04
  955    4988    9.274018e-01    2.373e-05    1.773e-01    5.687e-04
  956    4990    9.273854e-01    2.365e-05    1.775e-01    4.335e-04
  957    4997    9.273640e-01    2.362e-05    1.777e-01    5.681e-04
  958    4999    9.273478e-01    2.354e-05    1.779e-01    4.305e-04
  959    5006    9.273265e-01    2.351e-05    1.781e-01    5.675e-04
  960    5008    9.273105e-01    2.343e-05    1.782e-01    4.276e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  961    5015    9.272893e-01    2.340e-05    1.784e-01    5.669e-04
  962    5017    9.272736e-01    2.332e-05    1.786e-01    4.246e-04
  963    5024    9.272526e-01    2.329e-05    1.788e-01    5.663e-04
  964    5026    9.272370e-01    2.321e-05    1.790e-01    4.216e-04
  965    5033    9.272162e-01    2.318e-05    1.792e-01    5.657e-04
  966    5035    9.272008e-01    2.309e-05    1.794e-01    4.186e-04
  967    5042    9.271801e-01    2.306e-05    1.796e-01    5.651e-04
  968    5044    9.271650e-01    2.298e-05    1.797e-01    4.157e-04
  969    5051    9.271444e-01    2.295e-05    1.799e-01    5.645e-04
  970    5053    9.271295e-01    2.286e-05    1.801e-01    4.127e-04
  971    5060    9.271090e-01    2.283e-05    1.803e-01    5.639e-04
  972    5062    9.270943e-01    2.275e-05    1.805e-01    4.097e-04
  973    5069    9.270740e-01    2.272e-05    1.807e-01    5.633e-04
  974    5071    9.270595e-01    2.263e-05    1.808e-01    4.067e-04
  975    5078    9.270393e-01    2.260e-05    1.810e-01    5.627e-04
  976    5080    9.270250e-01    2.252e-05    1.812e-01    4.037e-04
  977    5087    9.270050e-01    2.248e-05    1.814e-01    5.621e-04
  978    5089    9.269908e-01    2.240e-05    1.816e-01    4.007e-04
  979    5096    9.269710e-01    2.236e-05    1.818e-01    5.614e-04
  980    5098    9.269570e-01    2.228e-05    1.819e-01    3.977e-04
  981    5105    9.269373e-01    2.224e-05    1.821e-01    5.608e-04
  982    5107    9.269236e-01    2.216e-05    1.823e-01    3.947e-04
  983    5114    9.269040e-01    2.212e-05    1.825e-01    5.602e-04
  984    5116    9.268905e-01    2.204e-05    1.827e-01    3.916e-04
  985    5123    9.268710e-01    2.200e-05    1.829e-01    5.596e-04
  986    5125    9.268577e-01    2.191e-05    1.830e-01    3.886e-04
  987    5132    9.268384e-01    2.187e-05    1.832e-01    5.589e-04
  988    5134    9.268252e-01    2.179e-05    1.834e-01    3.856e-04
  989    5141    9.268060e-01    2.175e-05    1.836e-01    5.583e-04
  990    5143    9.267930e-01    2.167e-05    1.837e-01    3.825e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  991    5150    9.267740e-01    2.163e-05    1.839e-01    5.577e-04
  992    5152    9.267612e-01    2.154e-05    1.841e-01    3.795e-04
  993    5159    9.267424e-01    2.150e-05    1.843e-01    5.570e-04
  994    5161    9.267297e-01    2.142e-05    1.844e-01    3.765e-04
  995    5168    9.267110e-01    2.137e-05    1.847e-01    5.564e-04
  996    5170    9.266986e-01    2.129e-05    1.848e-01    3.734e-04
  997    5177    9.266800e-01    2.124e-05    1.850e-01    5.558e-04
  998    5179    9.266677e-01    2.116e-05    1.852e-01    3.704e-04
  999    5186    9.266493e-01    2.112e-05    1.854e-01    5.551e-04
 1000    5188    9.266372e-01    2.103e-05    1.855e-01    3.673e-04
 1001    5195    9.266189e-01    2.099e-05    1.857e-01    5.545e-04
 1002    5197    9.266069e-01    2.091e-05    1.859e-01    3.643e-04
 1003    5204    9.265888e-01    2.086e-05    1.861e-01    5.538e-04
 1004    5206    9.265770e-01    2.077e-05    1.862e-01    3.613e-04
 1005    5213    9.265590e-01    2.072e-05    1.864e-01    5.532e-04
 1006    5215    9.265474e-01    2.064e-05    1.865e-01    3.582e-04
 1007    5222    9.265295e-01    2.059e-05    1.868e-01    5.525e-04
 1008    5224    9.265181e-01    2.051e-05    1.869e-01    3.552e-04
 1009    5231    9.265004e-01    2.046e-05    1.871e-01    5.519e-04
 1010    5233    9.264891e-01    2.038e-05    1.872e-01    3.521e-04
 1011    5240    9.264715e-01    2.032e-05    1.875e-01    5.512e-04
 1012    5242    9.264605e-01    2.024e-05    1.876e-01    3.491e-04
 1013    5249    9.264430e-01    2.019e-05    1.878e-01    5.506e-04
 1014    5251    9.264321e-01    2.011e-05    1.879e-01    3.460e-04
 1015    5258    9.264147e-01    2.005e-05    1.881e-01    5.499e-04
 1016    5260    9.264040e-01    1.997e-05    1.883e-01    3.430e-04
 1017    5267    9.263867e-01    1.991e-05    1.885e-01    5.492e-04
 1018    5269    9.263762e-01    1.983e-05    1.886e-01    3.399e-04
 1019    5276    9.263591e-01    1.977e-05    1.888e-01    5.485e-04
 1020    5278    9.263487e-01    1.969e-05    1.889e-01    3.369e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
 1021    5285    9.263317e-01    1.963e-05    1.892e-01    5.479e-04
 1022    5287    9.263215e-01    1.955e-05    1.893e-01    3.339e-04
 1023    5294    9.263046e-01    1.949e-05    1.895e-01    5.472e-04
 1024    5296    9.262946e-01    1.941e-05    1.896e-01    3.308e-04
 1025    5303    9.262779e-01    1.935e-05    1.898e-01    5.465e-04
 1026    5305    9.262679e-01    1.927e-05    1.900e-01    3.278e-04
 1027    5312    9.262514e-01    1.921e-05    1.902e-01    5.458e-04
 1028    5314    9.262416e-01    1.913e-05    1.903e-01    3.248e-04
 1029    5321    9.262251e-01    1.906e-05    1.905e-01    5.451e-04
 1030    5323    9.262155e-01    1.899e-05    1.906e-01    3.217e-04
 1031    5330    9.261992e-01    1.892e-05    1.908e-01    5.444e-04
 1032    5332    9.261898e-01    1.884e-05    1.910e-01    3.187e-04
 1033    5339    9.261736e-01    1.877e-05    1.912e-01    5.437e-04
 1034    5341    9.261643e-01    1.870e-05    1.913e-01    3.157e-04
 1035    5348    9.261482e-01    1.863e-05    1.915e-01    5.430e-04
 1036    5350    9.261390e-01    1.855e-05    1.916e-01    3.127e-04
 1037    5357    9.261231e-01    1.848e-05    1.918e-01    5.423e-04
 1038    5359    9.261141e-01    1.840e-05    1.919e-01    3.096e-04
 1039    5366    9.260983e-01    1.833e-05    1.922e-01    5.415e-04
 1040    5368    9.260894e-01    1.826e-05    1.923e-01    3.066e-04
 1041    5375    9.260737e-01    1.818e-05    1.925e-01    5.408e-04
 1042    5377    9.260650e-01    1.811e-05    1.926e-01    3.036e-04
 1043    5384    9.260494e-01    1.803e-05    1.928e-01    5.401e-04
 1044    5386    9.260409e-01    1.796e-05    1.929e-01    3.006e-04
 1045    5393    9.260254e-01    1.788e-05    1.931e-01    5.393e-04
 1046    5395    9.260170e-01    1.781e-05    1.932e-01    2.976e-04
 1047    5402    9.260017e-01    1.773e-05    1.934e-01    5.386e-04
 1048    5404    9.259934e-01    1.766e-05    1.936e-01    2.946e-04
 1049    5411    9.259782e-01    1.757e-05    1.938e-01    5.378e-04
 1050    5413    9.259701e-01    1.750e-05    1.939e-01    2.916e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
 1051    5420    9.259550e-01    1.742e-05    1.941e-01    5.371e-04
 1052    5422    9.259470e-01    1.735e-05    1.942e-01    2.886e-04
 1053    5429    9.259320e-01    1.727e-05    1.944e-01    5.363e-04
 1054    5431    9.259242e-01    1.720e-05    1.945e-01    2.856e-04
 1055    5438    9.259093e-01    1.711e-05    1.947e-01    5.355e-04
 1056    5440    9.259016e-01    1.704e-05    1.948e-01    2.826e-04
 1057    5446    9.258722e-01    1.691e-05    1.952e-01    1.069e-03
 1058    5448    9.258646e-01    1.684e-05    1.954e-01    2.777e-04
 1059    5454    9.258356e-01    1.672e-05    1.958e-01    1.067e-03
 1060    5456    9.258283e-01    1.665e-05    1.959e-01    2.727e-04
 1061    5462    9.257997e-01    1.652e-05    1.963e-01    1.064e-03
 1062    5464    9.257926e-01    1.645e-05    1.964e-01    2.678e-04
 1063    5470    9.257644e-01    1.632e-05    1.968e-01    1.061e-03
 1064    5472    9.257575e-01    1.625e-05    1.969e-01    2.628e-04
 1065    5478    9.257297e-01    1.612e-05    1.973e-01    1.058e-03
 1066    5480    9.257230e-01    1.605e-05    1.974e-01    2.579e-04
 1067    5486    9.256955e-01    1.592e-05    1.978e-01    1.056e-03
 1068    5488    9.256891e-01    1.585e-05    1.979e-01    2.529e-04
 1069    5494    9.256620e-01    1.572e-05    1.983e-01    1.053e-03
 1070    5496    9.256558e-01    1.565e-05    1.984e-01    2.480e-04
 1071    5502    9.256291e-01    1.551e-05    1.988e-01    1.050e-03
 1072    5504    9.256230e-01    1.545e-05    1.989e-01    2.430e-04
 1073    5510    9.255967e-01    1.531e-05    1.993e-01    1.047e-03
 1074    5512    9.255908e-01    1.524e-05    1.994e-01    2.381e-04
 1075    5518    9.255649e-01    1.511e-05    1.998e-01    1.044e-03
 1076    5520    9.255593e-01    1.504e-05    1.999e-01    2.332e-04
 1077    5526    9.255337e-01    1.490e-05    2.003e-01    1.040e-03
 1078    5528    9.255282e-01    1.484e-05    2.004e-01    2.283e-04
 1079    5534    9.255031e-01    1.470e-05    2.008e-01    1.037e-03
 1080    5536    9.254978e-01    1.463e-05    2.009e-01    2.234e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
 1081    5542    9.254730e-01    1.449e-05    2.013e-01    1.034e-03
 1082    5544    9.254679e-01    1.443e-05    2.014e-01    2.185e-04
 1083    5550    9.254435e-01    1.429e-05    2.018e-01    1.030e-03
 1084    5552    9.254385e-01    1.423e-05    2.019e-01    2.136e-04
 1085    5558    9.254145e-01    1.409e-05    2.023e-01    1.026e-03
 1086    5560    9.254097e-01    1.403e-05    2.023e-01    2.088e-04
 1087    5566    9.253861e-01    1.388e-05    2.027e-01    1.022e-03
 1088    5568    9.253815e-01    1.382e-05    2.028e-01    2.039e-04
 1089    5574    9.253582e-01    1.368e-05    2.032e-01    1.018e-03
 1090    5576    9.253537e-01    1.362e-05    2.033e-01    1.991e-04
 1091    5582    9.253308e-01    1.348e-05    2.037e-01    1.014e-03
 1092    5584    9.253266e-01    1.342e-05    2.038e-01    1.943e-04
 1093    5590    9.253040e-01    1.328e-05    2.042e-01    1.010e-03
 1094    5592    9.252999e-01    1.322e-05    2.042e-01    1.895e-04
 1095    5598    9.252777e-01    1.308e-05    2.046e-01    1.005e-03
 1096    5600    9.252738e-01    1.302e-05    2.047e-01    1.847e-04
 1097    5606    9.252520e-01    1.288e-05    2.051e-01    1.000e-03
 1098    5608    9.252482e-01    1.283e-05    2.052e-01    1.799e-04
 1099    5614    9.252268e-01    1.269e-05    2.055e-01    9.954e-04
 1100    5616    9.252231e-01    1.263e-05    2.056e-01    1.752e-04
 1101    5622    9.252021e-01    1.249e-05    2.060e-01    9.901e-04
 1102    5624    9.251986e-01    1.243e-05    2.061e-01    1.705e-04
 1103    5630    9.251779e-01    1.229e-05    2.065e-01    9.846e-04
 1104    5632    9.251745e-01    1.224e-05    2.065e-01    1.658e-04
 1105    5638    9.251542e-01    1.210e-05    2.069e-01    9.788e-04
 1106    5640    9.251510e-01    1.205e-05    2.070e-01    1.612e-04
 1107    5644    9.250628e-01    1.208e-05    2.087e-01    4.404e-03
 1108    5648    9.249888e-01    1.186e-05    2.103e-01    3.907e-03
 1109    5652    9.249266e-01    1.143e-05    2.117e-01    3.468e-03
 1110    5656    9.248743e-01    1.087e-05    2.129e-01    3.079e-03

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
 1111    5660    9.248300e-01    1.020e-05    2.140e-01    2.735e-03
 1112    5663    9.247551e-01    9.885e-06    2.159e-01    4.859e-03
 1113    5666    9.247026e-01    8.755e-06    2.173e-01    3.734e-03
 1114    5668    9.246279e-01    8.110e-06    2.195e-01    5.756e-03
 1115    5669    9.245612e-01    5.157e-06    8.306e-04    6.114e-03
 1116    5670    9.245630e-01    8.767e-07    8.358e-04    6.191e-04
 1117    5686    9.245629e-01    8.768e-07    8.350e-04    3.719e-04
 1118    5692    9.245628e-01    8.767e-07    8.344e-04    3.529e-04
 1119    5699    9.245627e-01    8.767e-07    8.340e-04    1.670e-04
 1120    5705    9.245627e-01    8.766e-07    8.337e-04    1.624e-04
 1121    5711    9.245627e-01    8.766e-07    8.334e-04    1.579e-04
 1122    5717    9.245626e-01    8.766e-07    8.332e-04    1.534e-04
 1123    5723    9.245626e-01    8.766e-07    8.329e-04    1.489e-04
 1124    5729    9.245626e-01    8.766e-07    8.326e-04    1.445e-04
 1125    5735    9.245625e-01    8.766e-07    8.324e-04    1.401e-04
 1126    5741    9.245625e-01    8.766e-07    8.321e-04    1.359e-04
 1127    5746    9.245625e-01    8.766e-07    8.319e-04    1.317e-04
 1128    5751    9.245625e-01    8.766e-07    8.317e-04    1.276e-04
 1129    5756    9.245625e-01    8.767e-07    8.315e-04    1.235e-04
 1130    5761    9.245625e-01    8.767e-07    8.313e-04    1.196e-04
 1131    5766    9.245624e-01    8.767e-07    8.311e-04    1.157e-04
 1132    5771    9.245624e-01    8.768e-07    8.309e-04    1.119e-04
 1133    5777    9.245624e-01    8.767e-07    8.309e-04    5.414e-05
 1134    5783    9.245624e-01    8.767e-07    8.308e-04    5.324e-05
 1135    5789    9.245624e-01    8.767e-07    8.307e-04    5.236e-05
 1136    5795    9.245624e-01    8.766e-07    8.306e-04    5.148e-05

Local minimum possible. Constraints satisfied.

fmincon stopped because the size of the current step is less than
the selected value of the step size tolerance and constraints are 
satisfied to within the selected value of the constraint tolerance.




optimout = 

        nlpx: [68x1 double]
        fval: 0.9246
    exitflag: 2
      output: [1x1 struct]
      lambda: [1x1 struct]
        grad: [68x1 double]
     hessian: [68x68 double]
           t: [16x1 double]
           u: [16x1 double]
           p: []


optimparam = 

     optvar: 3
    objtype: []
      ncolx: 6
      ncolu: 2
         li: [4x1 double]
         tf: 1
         ui: [0 0 0 0]
        par: []
        bdu: []
        bdx: [2x2 double]
        bdp: []
     objfun: @objfun
     confun: @confun
    process: @process
    options: [1x1 struct]
        bdt: [1.0000e-03 1]
         ni: 4
         nu: 1
         nx: 2
         np: 0
        tau: [8x1 double]
        lfx: [8x7 double]
       dlfx: [8x7 double]
        lfu: [8x2 double]
          M: [2x2 double]
     dt_col: 4
     du_col: 8
